hausdorff_km,cell_overlap,length_ratio,reached_goal
68.61951861130909,0.3870967741935484,15.15955307394337,0.0
638.2833900149546,0.0045045045045045045,2.7716774621900875,0.0
908.3488878869559,0.00975609756097561,2.578106190385555,0.0
85.32571530591353,0.029411764705882353,19.274275883811775,0.0
638.2833900149546,0.009216589861751152,2.490168234964799,0.0
624.9916230080333,0.006802721088435374,3.467086712483098,0.0
603.7620227385552,0.008,4.095114629933627,0.0
1324.4985876203018,0.0034129692832764505,1.7458078250585023,0.0
1319.0640479466213,0.007168458781362007,1.8165597865197673,0.0
1582.8809919411144,0.0024449877750611247,1.2972039049193251,0.0
1379.5766320356684,0.027659574468085105,1.134240302268805,0.0
1348.8984780872684,0.041758241758241756,1.2240550179025385,0.0
171.1905845881434,0.045454545454545456,50.97326167922863,0.0
669.278191090461,0.05185185185185185,38.24776698174177,0.0
608.5579357516319,0.007246376811594203,21.629432113893277,0.0
284.7324036557192,0.041666666666666664,7.630774093338618,0.0
42.93799906498465,0.0625,56.167454405429844,0.0
968.4648681197478,0.004651162790697674,2.588872600475216,0.0
79.80641046430408,0.005235602094240838,4.751478556394875,0.0
548.9714939727497,0.020618556701030927,5.46539416544099,0.0
1323.0769816957393,0.01598173515981735,1.3024839594071518,0.0
1315.933458666269,0.004201680672268907,1.1583113089277712,0.0
821.7031507878611,0.038922155688622756,1.6877472728083014,0.0
586.6016106237353,0.008064516129032258,4.194203772916786,0.0
83.05692884811265,0.058823529411764705,39.07484383549066,0.0
59.12716525797438,0.05263157894736842,50.597094172393476,0.0
150.22106280979278,0.030303030303030304,17.02932968469027,0.0
146.7750841951776,0.03333333333333333,19.588802591945196,0.0
151.12277011789382,0.05128205128205128,20.510402921347062,0.0
176.4284714651195,0.05405405405405406,14.621354752426482,0.0
627.778656262164,0.017391304347826087,4.5401610941349295,0.0
85.80883978351484,0.014814814814814815,3.4607383179931372,0.0
698.4325509127844,0.014184397163120567,3.9160562527613467,0.0
1262.524959253645,0.007692307692307693,1.9102459767000506,0.0
442.38585829831726,0.008264462809917356,3.9582050537581996,0.0
439.9503489754924,0.09,5.279511352813027,0.0
104.18799614863758,0.047619047619047616,7.180257584981515,0.0
